usn,name,department,semester,attendance,internal_marks,assignment_score,quiz_score,lab_marks,semester_marks,study_hours
1RV21ISE1005,Vishal Dubey,ISE,1,60.34,22.21,34.33,22.88,37.81,75.94,2.91
1RV21ISE1006,Sachin Mishra,ISE,1,99.5,50.0,27.75,44.97,37.81,173.39,2.18
1RV21ISE1007,Suresh Mehra,ISE,1,77.91,48.62,38.54,25.33,50.0,134.77,2.81
1RV21ISE1008,Arvind Prasad,ISE,1,53.91,25.16,37.36,36.72,36.61,58.46,3.99
1RV21ISE1009,Priya Acharya,ISE,1,78.2,37.45,24.17,37.52,12.61,153.14,2.63
1RV21ISE1010,Manish Singh,ISE,1,87.14,20.59,35.96,40.94,30.04,107.03,5.36
1RV21ISE1011,Nandini Kamath,ISE,1,74.31,47.84,26.05,43.73,19.32,133.99,4.1
1RV21ISE1012,Vivek Hegde,ISE,1,77.17,31.24,30.08,50.0,47.07,126.52,1.07
1RV21ISE1013,Rahul Sharma,ISE,1,68.69,35.32,28.04,50.0,25.28,91.61,2.68
1RV21ISE1014,Divya Kumar,ISE,1,49.05,30.79,40.42,50.0,50.0,104.71,3.75
1RV21ISE1015,Aarav Pillai,ISE,1,81.91,27.27,38.22,19.59,33.19,126.06,3.86
1RV21ISE1016,Pramod Kamath,ISE,1,67.4,38.9,41.52,34.86,29.79,131.18,1.36
1RV21ISE1017,Murali Bansal,ISE,1,75.28,42.18,25.87,37.21,39.3,154.01,0.2
1RV21ISE1018,Manish Kamath,ISE,1,85.3,34.58,17.91,8.9,44.24,138.32,0.2
1RV21ISE1019,Rashmita Yadav,ISE,1,73.56,40.15,35.28,34.71,30.16,130.51,5.03
1RV21ISE1020,Mahesh Gowda,ISE,1,84.62,39.52,41.81,27.54,40.02,124.51,3.71
1RV21ISE1021,Shiva Saxena,ISE,1,64.34,42.44,44.58,21.2,28.11,144.73,3.18
1RV21ISE1022,Rajesh Murthy,ISE,1,77.45,40.84,43.81,24.97,26.4,134.78,1.96
1RV21ISE1023,Vikram Acharya,ISE,1,72.21,26.87,19.29,7.76,34.17,76.87,4.96
1RV21ISE1024,Tanmay Desai,ISE,1,99.5,39.84,38.83,37.21,33.63,157.68,2.61
1RV21ISE1025,Yogesh Mishra,ISE,1,99.5,42.34,31.1,19.75,35.66,133.37,2.72
1RV21ISE1026,Keerthana Deshpande,ISE,1,43.38,33.07,33.2,36.84,24.52,105.43,5.07
1RV21ISE1027,Pavan Bhat,ISE,1,37.98,21.87,46.76,30.39,26.68,66.14,6.57
1RV21ISE1028,Hari Saxena,ISE,1,63.54,26.1,29.37,31.12,31.29,92.71,5.1
1RV21ISE1029,Priya Verma,ISE,1,81.47,34.04,12.77,36.19,15.66,112.13,4.15
1RV21ISE1030,Ganesh Patel,ISE,1,62.6,42.02,20.68,37.65,21.79,118.41,2.64
1RV21ISE1031,Aarav Dubey,ISE,1,74.57,41.31,36.21,23.68,36.82,137.43,6.38
1RV21ISE1032,Santhosh Malhotra,ISE,1,87.11,42.5,32.33,43.11,23.25,150.05,0.35
1RV21ISE1033,Yashwanth Patil,ISE,1,50.61,28.88,20.61,28.04,37.28,69.15,5.1
1RV21ISE1034,Akshata Nair,ISE,1,65.4,30.04,31.13,29.22,30.63,87.4,0.2
1RV21ISE1035,Rohan Naik,ISE,1,92.38,50.0,32.25,47.08,29.6,151.72,4.51
1RV21ISE1036,Deepak Menon,ISE,1,66.6,45.68,46.34,25.98,44.48,135.93,3.3
1RV21ISE1037,Mahesh Joshi,ISE,1,73.84,36.45,34.14,50.0,39.96,92.54,4.36
1RV21ISE1038,Girish Deshpande,ISE,1,71.19,43.31,44.78,33.27,24.1,155.37,5.36
1RV21ISE1039,Prasad Rao,ISE,1,68.37,37.0,41.09,48.85,27.44,121.82,7.46
1RV21ISE1040,Divya Gowda,ISE,1,77.3,40.93,40.8,14.34,32.1,154.08,8.7
1RV21ISE1041,Deepika Reddy,ISE,1,63.94,38.41,33.2,25.86,17.6,123.05,3.77
1RV21ISE1042,Manoj Saxena,ISE,1,83.73,40.27,29.28,38.88,33.72,122.5,0.2
1RV21ISE1043,Murali Mehra,ISE,1,75.2,31.43,28.83,25.28,43.54,122.27,5.19
1RV21ISE1044,Keerthana Deshpande,ISE,1,73.37,26.81,42.65,50.0,30.6,132.47,5.27
1RV21ISE1045,Yashwanth Dubey,ISE,1,65.16,32.68,40.68,40.68,48.48,113.87,2.14
1RV21ISE1046,Karthik Acharya,ISE,1,93.05,43.75,45.41,28.23,35.14,181.15,6.14
1RV21ISE1047,Vikram Desai,ISE,1,98.94,24.72,29.27,50.0,50.0,114.03,2.11
1RV21ISE1048,Sachin Raju,ISE,1,88.08,50.0,37.01,22.86,46.54,186.54,0.45
1RV21ISE1049,Yogesh Bansal,ISE,1,82.61,35.34,39.47,35.85,24.53,157.41,4.01
1RV21ISE1050,Ananya Gupta,ISE,1,83.71,45.24,35.62,32.23,18.94,155.93,3.12
1RV21ISE1051,Shiva Kapoor,ISE,1,87.66,36.19,45.18,22.05,41.39,143.97,4.91
1RV21ISE1052,Ashwin Rao,ISE,1,66.81,31.79,26.37,34.93,35.09,132.63,2.74
1RV21ISE1053,Pooja Verma,ISE,1,99.5,48.71,29.05,33.91,45.56,196.99,4.57
1RV21ISE1054,Akshata Shetty,ISE,1,65.14,39.12,50.0,29.43,29.99,133.77,1.62
1RV21ISE1055,Aditya Shetty,ISE,1,70.59,24.59,29.96,23.6,22.6,113.94,5.17
1RV21ISE1056,Kavya Mishra,ISE,1,57.25,29.03,31.97,34.96,46.95,108.91,5.56
1RV21ISE1057,Deepika Kulkarni,ISE,1,54.24,34.51,39.97,26.18,34.11,141.1,4.83
1RV21ISE1058,Yogesh Mishra,ISE,1,85.52,43.89,33.05,15.65,25.95,142.0,1.3
1RV21ISE1059,Vinay Joshi,ISE,1,85.59,40.03,31.25,23.27,34.0,146.05,5.12
1RV21ISE1060,Lakshmi Bhat,ISE,1,80.47,46.76,29.7,20.89,22.33,153.0,3.24
1RV21ISE1061,Pooja Deshpande,ISE,1,75.57,40.67,30.18,11.95,39.42,126.92,1.26
1RV21ISE1062,Prasad Swamy,ISE,1,86.22,35.02,16.12,37.64,41.09,140.21,5.97
1RV21ISE1063,Bhavya Mishra,ISE,1,59.43,32.13,33.75,31.26,30.88,111.13,3.98
1RV21ISE1064,Hari Dubey,ISE,1,69.17,33.7,43.02,35.45,30.64,116.01,5.36
1RV21ISE1065,Vivek Verma,ISE,1,77.64,30.99,25.09,25.74,27.94,105.66,2.95
1RV21ISE1066,Manoj Murthy,ISE,1,60.36,31.28,44.36,25.55,35.83,112.96,0.96
1RV21ISE1067,Ajay Gupta,ISE,1,94.46,43.42,29.49,26.22,33.04,167.87,3.48
1RV21ISE1068,Ramesh Patel,ISE,1,80.75,39.24,30.98,10.14,26.34,137.6,4.97
1RV21ISE1069,Bhavya Mehra,ISE,1,86.71,35.18,50.0,19.65,16.75,102.72,8.04
1RV21ISE1070,Rashmita Mehra,ISE,1,73.91,32.07,37.42,23.96,34.69,115.87,0.64
1RV21ISE1071,Bharath Desai,ISE,1,68.49,30.46,36.17,41.6,40.67,94.96,2.76
1RV21ISE1072,Kiran Aggarwal,ISE,1,70.01,36.99,40.07,40.55,36.31,115.02,3.74
1RV21ISE1073,Akshata Mishra,ISE,1,79.0,50.0,36.96,31.45,29.52,154.16,3.04
1RV21ISE1074,Jagadish Raju,ISE,1,75.71,27.91,29.43,50.0,50.0,88.47,2.64
1RV21ISE1075,Sanjana Yadav,ISE,1,74.51,39.73,32.09,50.0,10.67,159.14,1.15
1RV21ISE1076,Shreya Rao,ISE,1,45.06,24.39,39.19,45.61,45.06,90.57,1.34
1RV21ISE1077,Nandini Kumar,ISE,1,59.46,32.54,41.38,47.05,31.25,76.81,0.2
1RV21ISE1078,Arvind Deshpande,ISE,1,76.48,43.51,39.96,32.87,45.69,166.07,3.5
1RV21ISE1079,Gayathri Swamy,ISE,1,63.45,31.96,31.04,5.0,21.98,102.3,4.68
1RV21ISE1080,Ishita Kumar,ISE,1,99.5,45.39,26.44,32.49,38.64,139.06,4.15
1RV21ISE1081,Sanjana Aggarwal,ISE,1,78.65,40.78,38.76,27.11,21.07,116.61,2.66
1RV21ISE1082,Mahesh Gowda,ISE,1,97.65,46.95,27.91,26.14,37.83,171.57,3.74
1RV21ISE1083,Ashwin Naik,ISE,1,81.57,41.33,42.28,36.06,21.2,150.89,4.93
1RV21ISE1084,Srinivas Dubey,ISE,1,96.24,50.0,25.83,50.0,22.09,198.88,3.13
1RV21ISE1085,Deepak Bansal,ISE,1,51.46,27.42,43.07,27.68,21.72,78.58,3.25
1RV21ISE1086,Lakshmi Reddy,ISE,1,85.98,42.76,40.9,32.74,24.04,163.75,4.79
1RV21ISE1087,Aditya Patil,ISE,1,76.35,46.96,37.66,29.32,14.45,153.99,0.93
1RV21ISE1088,Vikram Patil,ISE,1,59.5,24.41,31.6,31.65,38.65,109.49,2.33
1RV21ISE1089,Yogesh Malhotra,ISE,1,82.45,36.9,24.39,27.77,27.21,130.55,3.02
1RV21ISE1090,Nikhil Kumar,ISE,1,81.0,28.84,41.55,36.49,49.58,120.21,6.02
1RV21ISE1091,Ramesh Hegde,ISE,1,68.37,33.3,30.71,17.39,33.39,104.44,4.24
1RV21ISE1092,Chandana Reddy,ISE,1,84.75,41.56,33.31,47.03,36.27,170.97,4.0
1RV21ISE1093,Arjun Rao,ISE,1,60.41,41.21,37.73,17.35,39.08,133.5,4.28
1RV21ISE1094,Santhosh Menon,ISE,1,70.75,43.69,37.97,33.47,33.6,148.08,4.86
1RV21ISE1095,Abhishek Joshi,ISE,1,78.58,31.68,30.94,39.86,40.1,136.37,5.1
1RV21ISE1096,Sharath Verma,ISE,1,93.23,41.94,44.82,31.71,28.89,155.4,2.17
1RV21ISE1097,Basavaraj Kumar,ISE,1,65.5,40.13,21.79,30.45,36.74,130.86,1.53
1RV21ISE1098,Abhishek Iyer,ISE,1,42.86,24.31,29.74,29.56,26.88,92.93,4.92
1RV21ISE1099,Riya Singh,ISE,1,47.04,33.04,5.0,28.53,32.05,107.78,3.09
1RV21ISE1100,Uday Murthy,ISE,1,82.65,38.95,20.42,43.01,36.48,128.22,4.24
1RV21ISE2001,Yogesh Aggarwal,ISE,2,50.98,24.86,33.42,29.02,24.92,72.28,7.29
1RV21ISE2002,Varun Kulkarni,ISE,2,58.45,34.81,36.11,36.38,35.34,89.56,5.65
1RV21ISE2003,Riya Mehra,ISE,2,96.99,38.96,31.82,48.84,46.57,138.04,1.55
1RV21ISE2004,Bhavya Dubey,ISE,2,67.34,36.87,47.94,37.06,46.02,112.12,4.29
1RV21ISE2005,Priya Hegde,ISE,2,65.23,24.96,31.29,37.46,21.93,86.37,3.28
1RV21ISE2006,Deepak Reddy,ISE,2,55.73,29.79,43.42,28.83,25.56,97.17,1.32
1RV21ISE2007,Lakshmi Naik,ISE,2,62.21,41.47,50.0,42.04,37.27,116.06,5.28
1RV21ISE2008,Gayathri Menon,ISE,2,71.11,35.47,12.96,41.79,36.4,123.56,6.18
1RV21ISE2009,Chandana Malhotra,ISE,2,67.22,28.96,50.0,24.86,37.74,106.17,2.17
1RV21ISE2010,Prasad Kamath,ISE,2,85.19,24.65,30.93,6.95,30.2,118.04,3.68
1RV21ISE2011,Pooja Menon,ISE,2,74.41,45.31,14.29,28.56,31.7,166.08,5.14
1RV21ISE2012,Amit Deshpande,ISE,2,90.43,50.0,36.56,50.0,40.23,163.6,7.5
1RV21ISE2013,Shreya Iyer,ISE,2,80.12,44.93,15.29,19.13,44.46,161.75,4.64
1RV21ISE2014,Divya Naik,ISE,2,44.15,23.86,22.31,8.91,37.87,84.57,3.9
1RV21ISE2015,Anjali Singh,ISE,2,53.01,23.87,35.24,38.28,27.43,93.99,4.07
1RV21ISE2016,Karthik Gowda,ISE,2,99.5,50.0,26.92,21.05,27.1,167.4,1.9
1RV21ISE2017,Ajay Naik,ISE,2,53.54,30.42,22.41,38.68,46.46,76.11,4.65
1RV21ISE2018,Arjun Reddy,ISE,2,73.73,31.16,28.35,19.04,39.79,123.12,1.63
1RV21ISE2019,Vivek Singh,ISE,2,67.22,28.52,25.35,21.22,31.82,76.69,0.2
1RV21ISE2020,Ashwin Sharma,ISE,2,48.48,33.66,22.82,19.27,41.76,85.71,6.59
1RV21ISE2021,Sneha Patel,ISE,2,48.42,20.33,42.83,19.61,30.15,73.44,3.16
1RV21ISE2022,Sagar Verma,ISE,2,84.9,38.95,34.93,50.0,50.0,145.22,6.61
1RV21ISE2023,Deepak Yadav,ISE,2,57.17,25.59,42.81,36.37,29.22,105.91,7.01
1RV21ISE2024,Naveen Kulkarni,ISE,2,94.69,37.05,31.74,30.63,17.07,120.16,1.22
1RV21ISE2025,Chandana Singh,ISE,2,55.96,29.87,16.75,38.69,47.26,106.94,4.2
1RV21ISE2026,Rohan Kumar,ISE,2,78.97,49.12,25.96,50.0,40.38,142.9,4.89
1RV21ISE2027,Yogesh Rao,ISE,2,84.98,30.49,21.52,41.95,50.0,134.67,4.53
1RV21ISE2028,Lakshmi Desai,ISE,2,99.5,49.32,27.37,36.39,24.21,173.28,5.64
1RV21ISE2029,Mohan Mishra,ISE,2,53.59,32.28,44.4,22.18,50.0,100.86,2.34
1RV21ISE2030,Neha Singh,ISE,2,99.5,42.29,44.99,39.68,8.87,153.88,1.88
1RV21ISE2031,Nandini Verma,ISE,2,97.44,34.05,31.97,17.56,28.81,139.25,1.98
1RV21ISE2032,Riya Patil,ISE,2,54.44,33.67,38.78,30.24,32.4,114.83,1.57
1RV21ISE2033,Tejas Saxena,ISE,2,64.92,22.28,31.59,37.79,50.0,95.38,5.88
1RV21ISE2034,Tanmay Prasad,ISE,2,71.86,35.52,17.36,20.01,25.14,123.2,1.17
1RV21ISE2035,Abhishek Kamath,ISE,2,84.77,32.14,33.99,12.82,27.16,99.46,3.98
1RV21ISE2036,Ramesh Kamath,ISE,2,67.16,39.93,46.84,17.25,27.88,119.48,3.08
1RV21ISE2037,Tejas Naik,ISE,2,64.95,42.66,42.86,21.71,38.66,102.75,7.12
1RV21ISE2038,Pooja Nair,ISE,2,62.66,37.72,17.63,34.23,49.45,122.65,1.62
1RV21ISE2039,Tejas Mehra,ISE,2,78.53,36.99,31.45,29.35,29.12,125.0,2.23
1RV21ISE2040,Ashwin Reddy,ISE,2,58.5,28.15,28.19,34.0,45.29,109.19,3.46
1RV21ISE2041,Yogesh Gupta,ISE,2,61.51,39.39,45.13,22.28,42.76,111.86,2.23
1RV21ISE2042,Rohan Kamath,ISE,2,54.78,35.2,14.18,50.0,29.33,116.41,4.17
1RV21ISE2043,Tejas Aggarwal,ISE,2,69.16,34.8,38.89,12.86,21.3,132.24,2.53
1RV21ISE2044,Harish Rao,ISE,2,70.36,35.86,23.4,22.89,40.37,146.24,4.99
1RV21ISE2045,Vivek Mehra,ISE,2,55.2,30.04,25.84,16.23,37.56,107.93,1.19
1RV21ISE2046,Riya Desai,ISE,2,69.06,39.92,18.56,25.98,37.04,106.26,1.88
1RV21ISE2047,Rakesh Bhat,ISE,2,69.56,33.12,50.0,36.12,27.65,116.42,7.02
1RV21ISE2048,Chetan Bansal,ISE,2,74.36,26.37,46.2,34.42,35.16,117.14,0.86
1RV21ISE2049,Pavan Pillai,ISE,2,95.5,47.47,36.55,21.87,50.0,153.63,4.14
1RV21ISE2050,Sagar Patil,ISE,2,74.87,32.5,27.76,26.99,45.85,125.2,2.27
1RV21ISE2051,Hari Raju,ISE,2,78.02,25.48,12.92,27.95,46.26,98.05,3.1
1RV21ISE2052,Keerthana Gupta,ISE,2,69.09,31.09,26.97,40.4,28.09,98.49,2.46
1RV21ISE2053,Amit Swamy,ISE,2,93.57,36.38,33.84,19.71,37.35,141.84,6.7
1RV21ISE2054,Mohan Verma,ISE,2,76.71,48.87,22.44,45.11,32.69,155.85,3.22
1RV21ISE2055,Ganesh Reddy,ISE,2,56.45,34.16,29.35,30.14,36.04,118.69,3.98
1RV21ISE2056,Swathi Iyer,ISE,2,99.5,44.02,27.02,15.29,50.0,169.33,4.93
1RV21ISE2057,Ananya Tiwari,ISE,2,99.5,45.61,37.83,27.1,43.82,170.07,4.38
1RV21ISE2058,Bharath Singh,ISE,2,73.02,43.17,8.16,25.9,43.21,97.8,2.09
1RV21ISE2059,Abhishek Joshi,ISE,2,79.78,44.01,42.74,22.29,29.77,161.71,3.34
1RV21ISE2060,Vinay Acharya,ISE,2,62.78,43.42,38.91,30.11,36.57,138.06,1.76
1RV21ISE2061,Venkat Patil,ISE,2,73.97,39.94,33.0,36.09,29.77,132.59,4.76
1RV21ISE2062,Murali Chauhan,ISE,2,87.75,42.56,38.64,37.5,34.47,159.37,4.65
1RV21ISE2063,Vishal Malhotra,ISE,2,76.69,34.38,37.22,43.48,39.45,120.26,0.69
1RV21ISE2064,Mohan Bansal,ISE,2,65.09,23.43,39.4,36.34,29.14,97.84,2.29
1RV21ISE2065,Neha Chauhan,ISE,2,84.36,47.67,31.99,33.43,35.98,177.72,3.88
1RV21ISE2066,Vishal Malhotra,ISE,2,72.08,34.01,22.62,16.05,7.69,95.97,4.3
1RV21ISE2067,Anand Mishra,ISE,2,74.53,42.18,34.05,24.92,36.26,122.28,5.74
1RV21ISE2068,Ananya Shetty,ISE,2,73.3,39.23,45.76,27.95,38.68,152.02,3.37
1RV21ISE2069,Jyothi Sharma,ISE,2,76.61,29.46,28.55,32.68,32.91,131.27,3.26
1RV21ISE2070,Nikhil Gowda,ISE,2,52.45,31.62,32.37,5.0,24.19,102.87,0.2
1RV21ISE2071,Srinivas Saxena,ISE,2,47.87,24.81,34.3,46.31,18.8,78.52,6.51
1RV21ISE2072,Aditya Kumar,ISE,2,42.0,31.06,18.58,47.1,29.85,97.97,6.93
1RV21ISE2073,Chetan Bansal,ISE,2,70.32,30.15,47.19,27.93,30.34,129.02,4.9
1RV21ISE2074,Shiva Gowda,ISE,2,53.81,25.89,26.48,17.81,37.37,64.67,4.36
1RV21ISE2075,Karthik Swamy,ISE,2,99.5,50.0,34.16,44.73,24.3,172.23,0.2
1RV21ISE2076,Varun Reddy,ISE,2,61.89,37.68,28.57,27.76,36.48,101.46,1.62
1RV21ISE2077,Jagadish Mishra,ISE,2,57.78,25.75,13.96,25.34,25.4,85.91,0.2
1RV21ISE2078,Aditya Acharya,ISE,2,73.57,31.8,32.33,34.07,33.91,106.58,2.27
1RV21ISE2079,Sagar Sharma,ISE,2,64.23,34.77,27.8,25.27,40.75,118.88,7.25
1RV21ISE2080,Jyothi Murthy,ISE,2,79.74,31.79,42.46,25.38,23.26,126.03,3.68
1RV21ISE2081,Prasad Malhotra,ISE,2,85.64,48.86,37.75,24.05,38.51,172.75,1.75
1RV21ISE2082,Vikram Iyer,ISE,2,77.16,40.82,20.81,34.25,40.23,156.65,2.68
1RV21ISE2083,Uday Bhat,ISE,2,80.87,27.35,37.13,50.0,15.43,100.98,2.75
1RV21ISE2084,Anand Shetty,ISE,2,69.51,33.71,48.15,37.11,31.09,117.86,0.63
1RV21ISE2085,Manoj Nair,ISE,2,86.37,37.4,39.47,43.52,24.13,145.01,4.36
1RV21ISE2086,Sagar Bansal,ISE,2,64.13,33.59,23.58,36.61,50.0,93.45,3.44
1RV21ISE2087,Akash Menon,ISE,2,45.17,36.84,25.21,31.56,20.75,126.93,2.39
1RV21ISE2088,Mohan Kamath,ISE,2,93.82,44.77,26.65,36.32,45.89,169.24,5.35
1RV21ISE2089,Rakesh Kapoor,ISE,2,99.5,49.94,44.59,23.34,37.06,175.18,4.31
1RV21ISE2090,Nandini Bhat,ISE,2,59.72,31.59,28.92,23.75,40.79,116.65,4.29
1RV21ISE2091,Pooja Acharya,ISE,2,78.35,33.86,34.29,37.64,29.42,114.63,0.96
1RV21ISE2092,Sagar Naik,ISE,2,86.29,40.67,43.51,33.01,31.79,151.53,3.15
1RV21ISE2093,Mahesh Naik,ISE,2,66.92,43.48,47.78,40.91,37.9,147.34,0.2
1RV21ISE2094,Vishal Dubey,ISE,2,62.23,29.7,33.6,30.36,29.25,91.91,3.7
1RV21ISE2095,Aditya Singh,ISE,2,84.66,33.55,38.74,23.01,36.54,131.84,1.91
1RV21ISE2096,Bharath Raju,ISE,2,99.5,49.79,36.18,32.88,23.42,170.59,1.6
1RV21ISE2097,Darshan Bhat,ISE,2,69.9,37.93,23.93,31.46,26.29,145.83,2.41
1RV21ISE2098,Chandana Saxena,ISE,2,54.44,24.02,37.48,43.97,22.24,94.43,2.26
1RV21ISE2099,Pavan Kulkarni,ISE,2,65.11,40.59,36.06,34.11,24.86,86.39,7.63
1RV21ISE2100,Aarav Kumar,ISE,2,79.27,48.15,37.79,25.47,38.67,144.31,2.45
1RV21ISE3001,Nandini Kulkarni,ISE,3,53.15,18.84,37.95,30.7,30.39,85.21,3.91
1RV21ISE3002,Manoj Kumar,ISE,3,87.53,31.21,31.07,14.92,40.63,113.86,2.16
1RV21ISE3003,Venkat Dubey,ISE,3,56.49,27.86,5.08,12.46,23.43,94.65,6.74
1RV21ISE3004,Sanjana Shastri,ISE,3,31.11,11.78,37.49,5.95,41.96,40.91,2.7
1RV21ISE3005,Aarav Kulkarni,ISE,3,59.35,35.15,32.57,24.35,29.81,117.45,5.63
1RV21ISE3006,Nikhil Malhotra,ISE,3,67.67,33.69,28.58,44.97,46.75,126.35,5.25
1RV21ISE3007,Aarav Patel,ISE,3,68.78,31.6,31.47,8.16,24.75,106.56,2.29
1RV21ISE3008,Shiva Tiwari,ISE,3,73.75,30.65,43.2,32.19,24.9,103.52,0.94
1RV21ISE3009,Nikhil Nair,ISE,3,88.72,36.01,25.86,47.46,25.74,145.23,1.75
1RV21ISE3010,Uday Kumar,ISE,3,74.68,31.34,45.35,12.03,32.93,103.52,1.77
1RV21ISE3011,Shiva Singh,ISE,3,70.83,27.85,26.97,28.87,29.76,105.02,2.86
1RV21ISE3012,Lakshmi Pillai,ISE,3,74.2,26.04,38.58,33.9,45.36,92.24,2.93
1RV21ISE3013,Arjun Acharya,ISE,3,77.1,39.15,50.0,24.3,36.07,143.63,3.89
1RV21ISE3014,Bharath Acharya,ISE,3,79.9,32.58,21.92,25.87,28.9,106.64,3.09
1RV21ISE3015,Tanmay Acharya,ISE,3,57.89,21.59,33.45,45.43,38.78,75.69,2.05
1RV21ISE3016,Ashwin Joshi,ISE,3,67.98,24.18,33.98,29.16,15.44,98.45,6.71
1RV21ISE3017,Naveen Singh,ISE,3,93.66,38.99,32.47,39.4,39.79,114.14,1.29
1RV21ISE3018,Varun Swamy,ISE,3,55.43,19.14,21.24,30.3,33.67,60.96,2.66
1RV21ISE3019,Deepak Patil,ISE,3,60.71,38.01,19.09,20.47,46.14,103.73,4.13
1RV21ISE3020,Rashmita Kulkarni,ISE,3,99.0,36.92,26.87,38.06,30.58,153.47,6.15
1RV21ISE3021,Meera Kulkarni,ISE,3,77.59,30.34,38.03,9.78,28.7,108.49,4.55
1RV21ISE3022,Shiva Mishra,ISE,3,64.07,20.27,18.29,40.97,26.79,63.54,3.41
1RV21ISE3023,Deepika Yadav,ISE,3,63.52,22.23,43.72,19.72,29.87,95.18,0.2
1RV21ISE3024,Siddharth Pillai,ISE,3,64.58,48.08,36.0,31.94,42.88,155.93,4.66
1RV21ISE3025,Uday Acharya,ISE,3,77.87,37.67,36.04,25.36,37.61,149.51,6.41
1RV21ISE3026,Rohan Hegde,ISE,3,52.65,25.16,28.26,50.0,24.48,85.81,0.84
1RV21ISE3027,Divya Patel,ISE,3,77.33,40.65,41.07,21.28,49.7,141.44,5.51
1RV21ISE3028,Kiran Rao,ISE,3,61.25,32.42,46.0,50.0,46.98,108.48,3.95
1RV21ISE3029,Mahesh Hegde,ISE,3,80.44,39.49,48.2,12.45,42.96,127.42,3.52
1RV21ISE3030,Neha Bansal,ISE,3,63.68,32.49,18.17,39.06,39.88,133.46,5.93
1RV21ISE3031,Siddharth Joshi,ISE,3,69.8,32.4,39.02,38.6,33.49,92.29,2.24
1RV21ISE3032,Basavaraj Yadav,ISE,3,77.91,43.87,36.0,21.93,37.41,117.01,2.9
1RV21ISE3033,Hari Patel,ISE,3,74.33,32.25,33.73,22.08,39.94,120.34,4.18
1RV21ISE3034,Sagar Kulkarni,ISE,3,48.03,36.3,23.66,22.32,30.3,118.81,5.31
1RV21ISE3035,Abhishek Kulkarni,ISE,3,99.5,45.02,39.72,50.0,42.35,153.26,1.17
1RV21ISE3036,Aarav Yadav,ISE,3,93.52,40.07,20.33,20.23,46.93,116.07,1.82
1RV21ISE3037,Meera Gupta,ISE,3,81.38,36.9,31.33,42.4,28.94,136.96,2.47
1RV21ISE3038,Aditya Yadav,ISE,3,83.82,40.98,26.63,47.15,40.73,140.85,4.32
1RV21ISE3039,Manoj Patil,ISE,3,58.76,32.23,36.81,37.78,30.83,103.89,2.98
1RV21ISE3040,Ananya Shastri,ISE,3,69.47,26.14,38.98,26.05,36.49,109.73,1.79
1RV21ISE3041,Pooja Deshpande,ISE,3,55.24,41.78,44.16,49.97,33.25,119.34,2.41
1RV21ISE3042,Karthik Singh,ISE,3,40.48,24.2,33.66,15.42,48.8,95.31,2.87
1RV21ISE3043,Girish Menon,ISE,3,46.52,30.18,26.1,23.61,20.81,78.3,2.65
1RV21ISE3044,Nikhil Singh,ISE,3,84.37,38.44,50.0,44.08,46.43,130.42,3.53
1RV21ISE3045,Siddharth Mehra,ISE,3,80.95,38.43,34.07,25.5,38.33,155.62,3.34
1RV21ISE3046,Ishita Naik,ISE,3,55.53,23.85,35.52,42.94,30.36,81.09,3.74
1RV21ISE3047,Vivek Dubey,ISE,3,95.41,47.95,29.82,34.91,18.87,140.52,4.78
1RV21ISE3048,Amit Tiwari,ISE,3,82.79,44.14,39.03,26.72,36.26,164.3,4.44
1RV21ISE3049,Akshata Rao,ISE,3,99.5,41.68,26.78,50.0,44.04,142.07,4.07
1RV21ISE3050,Neha Pillai,ISE,3,89.34,47.92,35.0,36.64,44.08,139.61,3.2
1RV21ISE3051,Bharath Shastri,ISE,3,56.62,24.83,36.62,44.55,15.55,140.57,4.53
1RV21ISE3052,Yogesh Prasad,ISE,3,45.21,30.88,48.17,50.0,26.37,109.48,0.29
1RV21ISE3053,Chetan Hegde,ISE,3,92.83,45.28,14.38,27.81,30.81,134.08,8.43
1RV21ISE3054,Anand Raju,ISE,3,82.51,33.26,36.89,23.9,44.51,120.88,0.3
1RV21ISE3055,Rahul Swamy,ISE,3,51.6,22.37,38.42,36.91,47.03,82.4,1.56
1RV21ISE3056,Shiva Gowda,ISE,3,62.09,34.04,21.38,25.66,20.58,102.86,1.28
1RV21ISE3057,Swathi Singh,ISE,3,59.82,21.76,30.5,37.18,33.57,103.95,5.83
1RV21ISE3058,Yashwanth Mishra,ISE,3,78.35,41.85,28.69,5.0,17.16,120.78,1.51
1RV21ISE3059,Anjali Tiwari,ISE,3,51.21,22.02,36.82,21.06,26.98,74.42,2.0
1RV21ISE3060,Meera Hegde,ISE,3,81.86,38.69,41.04,42.98,37.12,129.39,4.81
1RV21ISE3061,Nikhil Acharya,ISE,3,62.21,32.37,28.49,18.72,27.75,99.36,2.7
1RV21ISE3062,Pramod Swamy,ISE,3,69.51,34.11,29.51,34.79,27.67,135.58,1.16
1RV21ISE3063,Vikram Reddy,ISE,3,74.22,36.87,12.0,36.82,36.37,116.39,0.58
1RV21ISE3064,Arjun Desai,ISE,3,90.34,50.0,46.0,50.0,25.61,161.55,2.24
1RV21ISE3065,Pramod Kapoor,ISE,3,52.92,26.94,46.24,30.36,49.6,70.95,5.19
1RV21ISE3066,Rohan Malhotra,ISE,3,82.23,29.8,32.69,27.0,46.84,140.22,4.14
